Market,Side,MarketBand,DifferenceBand,Season,Bets,Wins,ProfitUnits,HitRate,AverageOdd,ROI
1X2,H,0.575,-0.2,2022,6,6,4.1038,1.0,1.6839666666666666,0.6839666666666666
1X2,H,0.575,-0.2,2023,14,8,-0.7210000000000005,0.5714285714285714,1.6506,-0.05150000000000004
1X2,H,0.575,-0.2,2024,14,8,-0.8386000000000005,0.5714285714285714,1.6302999999999999,-0.05990000000000003
1X2,H,0.575,-0.2,2025,12,7,-0.7300000000000002,0.5833333333333334,1.6022999999999998,-0.06083333333333335
1X2,H,0.575,-0.18,2012,15,13,6.069999999999999,0.8666666666666667,1.6202666666666665,0.4046666666666666
1X2,H,0.575,-0.18,2013,12,9,2.6117999999999992,0.75,1.6186333333333334,0.21764999999999993
1X2,H,0.575,-0.18,2014,10,4,-3.4634,0.4,1.6395399999999998,-0.34634
1X2,H,0.575,-0.18,2015,7,4,-0.43400000000000016,0.5714285714285714,1.6296,-0.06200000000000002
1X2,H,0.575,-0.18,2016,15,7,-3.4948000000000006,0.4666666666666667,1.63072,-0.2329866666666667
1X2,H,0.575,-0.18,2017,15,11,2.8556,0.7333333333333333,1.6235333333333333,0.19037333333333334
1X2,H,0.575,-0.18,2018,22,14,0.8437999999999992,0.6363636363636364,1.6352636363636364,0.03835454545454542
1X2,H,0.575,-0.18,2019,12,8,0.9849999999999992,0.6666666666666666,1.6210833333333332,0.08208333333333327
1X2,H,0.575,-0.18,2020,14,9,0.7685999999999995,0.6428571428571429,1.6449999999999998,0.05489999999999996
1X2,H,0.575,-0.18,2021,13,7,-1.5144000000000004,0.5384615384615384,1.6554461538461536,-0.11649230769230773
1X2,H,0.575,-0.18,2022,17,10,-0.5164000000000004,0.5882352941176471,1.6389058823529412,-0.030376470588235317
1X2,H,0.575,-0.18,2023,12,6,-2.2882,0.5,1.6259833333333333,-0.19068333333333332
1X2,H,0.575,-0.18,2024,16,11,1.8849999999999998,0.6875,1.6323125,0.11781249999999999
1X2,H,0.575,-0.18,2025,17,13,3.952399999999999,0.7647058823529411,1.6077764705882354,0.23249411764705877
1X2,H,0.575,-0.16,2012,18,9,-3.4176,0.5,1.6246222222222222,-0.18986666666666668
1X2,H,0.575,-0.16,2013,19,15,5.392199999999999,0.7894736842105263,1.6329894736842103,0.28379999999999994
1X2,H,0.575,-0.16,2014,13,7,-1.2106000000000006,0.5384615384615384,1.6644923076923075,-0.09312307692307696
1X2,H,0.575,-0.16,2015,13,10,3.3463999999999996,0.7692307692307693,1.6350923076923076,0.2574153846153846
1X2,H,0.575,-0.16,2016,16,10,0.2581999999999989,0.625,1.632925,0.01613749999999993
1X2,H,0.575,-0.16,2017,26,12,-6.664600000000001,0.46153846153846156,1.6298153846153847,-0.25633076923076925
1X2,H,0.575,-0.16,2018,18,14,4.647799999999999,0.7777777777777778,1.6273444444444443,0.25821111111111106
1X2,H,0.575,-0.16,2019,23,15,1.4019999999999988,0.6521739130434783,1.6314869565217391,0.06095652173913038
1X2,H,0.575,-0.16,2020,14,7,-2.4752000000000005,0.5,1.6547999999999998,-0.17680000000000004
1X2,H,0.575,-0.16,2021,17,11,1.2867999999999993,0.6470588235294118,1.6538941176470587,0.07569411764705879
1X2,H,0.575,-0.16,2022,23,12,-3.1158000000000006,0.5217391304347826,1.6459739130434783,-0.13546956521739134
1X2,H,0.575,-0.16,2023,15,13,6.285599999999999,0.8666666666666667,1.6359466666666664,0.4190399999999999
1X2,H,0.575,-0.16,2024,15,9,-0.31960000000000033,0.6,1.6548933333333333,-0.02130666666666669
1X2,H,0.575,-0.16,2025,21,13,0.2464000000000004,0.6190476190476191,1.617,0.011733333333333353
1X2,H,0.575,-0.14,2012,19,14,3.5890000000000004,0.7368421052631579,1.6185473684210527,0.18889473684210528
1X2,H,0.575,-0.14,2013,19,9,-4.4078,0.47368421052631576,1.6340210526315788,-0.23198947368421052
1X2,H,0.575,-0.14,2014,18,10,-1.8300000000000005,0.5555555555555556,1.6219,-0.1016666666666667
1X2,H,0.575,-0.14,2015,26,21,8.3196,0.8076923076923077,1.6309461538461538,0.31998461538461537
1X2,H,0.575,-0.14,2016,35,20,-2.4052000000000016,0.5714285714285714,1.6254,-0.06872000000000004
1X2,H,0.575,-0.14,2017,17,11,0.7673999999999999,0.6470588235294118,1.6175764705882352,0.045141176470588226
1X2,H,0.575,-0.14,2018,17,10,-0.5262,0.5882352941176471,1.6371764705882352,-0.03095294117647059
1X2,H,0.575,-0.14,2019,24,17,3.7731999999999997,0.7083333333333334,1.637825,0.15721666666666664
1X2,H,0.575,-0.14,2020,14,9,0.7979999999999989,0.6428571428571429,1.6457,0.056999999999999926
1X2,H,0.575,-0.14,2021,24,18,5.899799999999997,0.75,1.6553833333333332,0.24582499999999988
1X2,H,0.575,-0.14,2022,22,12,-2.2530000000000006,0.5454545454545454,1.634372727272727,-0.10240909090909094
1X2,H,0.575,-0.14,2023,16,10,0.4639999999999995,0.625,1.6562,0.02899999999999997
1X2,H,0.575,-0.14,2024,16,12,3.550999999999999,0.75,1.630475,0.22193749999999993
1X2,H,0.575,-0.14,2025,21,16,4.7543999999999995,0.7619047619047619,1.6072,0.2264
1X2,H,0.575,-0.12,2012,23,14,-0.4306000000000003,0.6086956521739131,1.6140173913043478,-0.018721739130434796
1X2,H,0.575,-0.12,2013,15,10,1.4149999999999991,0.6666666666666666,1.6392133333333334,0.09433333333333328
1X2,H,0.575,-0.12,2014,21,12,-1.3118000000000005,0.5714285714285714,1.6398666666666666,-0.06246666666666669
1X2,H,0.575,-0.12,2015,31,17,-3.266000000000001,0.5483870967741935,1.631541935483871,-0.10535483870967745
1X2,H,0.575,-0.12,2016,21,14,1.6086,0.6666666666666666,1.6249333333333331,0.0766
1X2,H,0.575,-0.12,2017,25,12,-5.380400000000001,0.48,1.63072,-0.21521600000000002
1X2,H,0.575,-0.12,2018,32,18,-2.609800000000001,0.5625,1.6350687499999998,-0.08155625000000002
1X2,H,0.575,-0.12,2019,37,19,-5.943800000000001,0.5135135135135135,1.6252108108108108,-0.16064324324324328
1X2,H,0.575,-0.12,2020,13,9,1.8273999999999995,0.6923076923076923,1.6486615384615386,0.14056923076923072
1X2,H,0.575,-0.12,2021,22,18,7.625399999999998,0.8181818181818182,1.6468454545454543,0.3466090909090908
1X2,H,0.575,-0.12,2022,16,9,-1.3294,0.5625,1.6421124999999999,-0.0830875
1X2,H,0.575,-0.12,2023,18,9,-2.9177999999999997,0.5,1.663822222222222,-0.1621
1X2,H,0.575,-0.12,2024,21,11,-2.987600000000001,0.5238095238095238,1.6309999999999998,-0.1422666666666667
1X2,H,0.575,-0.12,2025,23,16,2.5584,0.6956521739130435,1.5982521739130433,0.11123478260869564
1X2,H,0.575,-0.1,2012,20,12,-0.5764000000000007,0.6,1.62092,-0.028820000000000033
1X2,H,0.575,-0.1,2013,32,21,2.201999999999999,0.65625,1.62710625,0.06881249999999997
1X2,H,0.575,-0.1,2014,17,13,4.265999999999998,0.7647058823529411,1.634870588235294,0.2509411764705881
1X2,H,0.575,-0.1,2015,23,18,6.625399999999997,0.782608695652174,1.644695652173913,0.28806086956521726
1X2,H,0.575,-0.1,2016,19,12,0.6783999999999988,0.631578947368421,1.6350526315789473,0.03570526315789467
1X2,H,0.575,-0.1,2017,19,11,-1.0954000000000002,0.5789473684210527,1.622157894736842,-0.05765263157894738
1X2,H,0.575,-0.1,2018,19,14,3.667399999999999,0.7368421052631579,1.6268,0.1930210526315789
1X2,H,0.575,-0.1,2019,19,13,2.697199999999999,0.6842105263157895,1.6618736842105262,0.14195789473684206
1X2,H,0.575,-0.1,2020,14,6,-3.9942,0.42857142857142855,1.6442999999999999,-0.2853
1X2,H,0.575,-0.1,2021,21,11,-2.7034000000000007,0.5238095238095238,1.6524666666666665,-0.12873333333333337
1X2,H,0.575,-0.1,2022,20,12,-0.27260000000000106,0.6,1.64787,-0.013630000000000054
1X2,H,0.575,-0.1,2023,20,13,1.3443999999999987,0.65,1.6537499999999998,0.06721999999999993
1X2,H,0.575,-0.1,2024,26,17,2.1161999999999983,0.6538461538461539,1.6460230769230768,0.08139230769230762
1X2,H,0.575,-0.1,2025,28,17,-0.5894000000000008,0.6071428571428571,1.6099999999999999,-0.02105000000000003
1X2,H,0.575,-0.08,2012,18,11,0.012399999999999523,0.6111111111111112,1.6333333333333333,0.0006888888888888624
1X2,H,0.575,-0.08,2013,16,8,-3.0934,0.5,1.6219,-0.1933375
1X2,H,0.575,-0.08,2014,34,18,-4.433400000000001,0.5294117647058824,1.6351588235294117,-0.13039411764705885
1X2,H,0.575,-0.08,2015,18,9,-3.3980000000000006,0.5,1.627888888888889,-0.18877777777777782
1X2,H,0.575,-0.08,2016,27,16,-0.765400000000001,0.5925925925925926,1.6398666666666666,-0.028348148148148185
1X2,H,0.575,-0.08,2017,31,18,-1.7764000000000015,0.5806451612903226,1.623006451612903,-0.05730322580645166
1X2,H,0.575,-0.08,2018,28,21,5.966799999999998,0.75,1.6198,0.21309999999999993
1X2,H,0.575,-0.08,2019,11,6,-1.0236000000000005,0.5454545454545454,1.6553090909090906,-0.0930545454545455
1X2,H,0.575,-0.08,2020,21,18,8.399999999999999,0.8571428571428571,1.6333333333333333,0.3999999999999999
1X2,H,0.575,-0.08,2021,28,16,-1.363600000000001,0.5714285714285714,1.652,-0.048700000000000035
1X2,H,0.575,-0.08,2022,11,6,-1.2392000000000007,0.5454545454545454,1.6330363636363636,-0.11265454545454552
1X2,H,0.575,-0.08,2023,29,17,-1.2758000000000014,0.5862068965517241,1.6474137931034483,-0.04399310344827591
1X2,H,0.575,-0.08,2024,21,10,-4.683,0.47619047619047616,1.6305333333333334,-0.223
1X2,H,0.575,-0.08,2025,14,10,1.9936000000000003,0.7142857142857143,1.5981,0.14240000000000003
1X2,H,0.575,-0.06,2012,16,10,0.03279999999999994,0.625,1.613325,0.0020499999999999963
1X2,H,0.575,-0.06,2013,21,12,-1.5078000000000005,0.5714285714285714,1.6324,-0.07180000000000002
1X2,H,0.575,-0.06,2014,21,13,0.3051999999999986,0.6190476190476191,1.6347333333333334,0.014533333333333266
1X2,H,0.575,-0.06,2015,27,20,5.575199999999999,0.7407407407407407,1.6307925925925926,0.20648888888888883
1X2,H,0.575,-0.06,2016,22,15,2.735199999999999,0.6818181818181818,1.6432818181818183,0.12432727272727268
1X2,H,0.575,-0.06,2017,23,15,1.3431999999999995,0.6521739130434783,1.625095652173913,0.05839999999999998
1X2,H,0.575,-0.06,2018,19,11,-0.9778000000000007,0.5789473684210527,1.6422736842105263,-0.05146315789473688
1X2,H,0.575,-0.06,2019,18,11,-0.04640000000000066,0.6111111111111112,1.6289777777777779,-0.0025777777777778147
1X2,H,0.575,-0.06,2020,14,9,0.6705999999999994,0.6428571428571429,1.6442999999999999,0.047899999999999957
1X2,H,0.575,-0.06,2021,25,17,2.969199999999998,0.68,1.647576,0.11876799999999993
1X2,H,0.575,-0.06,2022,22,14,1.0495999999999992,0.6363636363636364,1.6468454545454543,0.047709090909090875
1X2,H,0.575,-0.06,2023,23,13,-1.5772000000000013,0.5652173913043478,1.654495652173913,-0.06857391304347832
1X2,H,0.575,-0.06,2024,20,9,-5.3196,0.45,1.63905,-0.26598
1X2,H,0.575,-0.06,2025,24,17,3.1950000000000003,0.7083333333333334,1.5957666666666668,0.13312500000000002
1X2,H,0.575,-0.04,2012,16,8,-3.064000000000001,0.5,1.6127125,-0.19150000000000006
1X2,H,0.575,-0.04,2013,21,12,-1.5666000000000002,0.5714285714285714,1.6212,-0.07460000000000001
1X2,H,0.575,-0.04,2014,26,14,-3.175800000000001,0.5384615384615384,1.632076923076923,-0.12214615384615389
1X2,H,0.575,-0.04,2015,21,14,1.833999999999999,0.6666666666666666,1.6319333333333335,0.08733333333333329
1X2,H,0.575,-0.04,2016,22,15,2.382399999999999,0.6818181818181818,1.6276909090909089,0.10829090909090905
1X2,H,0.575,-0.04,2017,21,13,0.05039999999999978,0.6190476190476191,1.6272666666666669,0.0023999999999999894
1X2,H,0.575,-0.04,2018,25,16,0.9895999999999989,0.64,1.625232,0.03958399999999996
1X2,H,0.575,-0.04,2019,13,9,1.7391999999999992,0.6923076923076923,1.6396153846153845,0.13378461538461534
1X2,H,0.575,-0.04,2020,17,10,-0.45760000000000134,0.5882352941176471,1.6469764705882353,-0.02691764705882361
1X2,H,0.575,-0.04,2021,20,13,1.9715999999999991,0.65,1.67041,0.09857999999999996
1X2,H,0.575,-0.04,2022,20,18,9.468599999999999,0.9,1.6356199999999999,0.4734299999999999
1X2,H,0.575,-0.04,2023,20,10,-3.5066000000000006,0.5,1.6419899999999998,-0.17533000000000004
1X2,H,0.575,-0.04,2024,17,8,-3.9562000000000004,0.47058823529411764,1.629105882352941,-0.23271764705882356
1X2,H,0.575,-0.04,2025,24,11,-6.281599999999999,0.4583333333333333,1.605975,-0.2617333333333333
1X2,H,0.575,-0.02,2012,21,10,-4.800600000000001,0.47619047619047616,1.6263333333333332,-0.22860000000000005
1X2,H,0.575,-0.02,2013,14,11,3.894799999999999,0.7857142857142857,1.6260999999999999,0.27819999999999995
1X2,H,0.575,-0.02,2014,17,10,-0.8594000000000002,0.5882352941176471,1.6256470588235294,-0.0505529411764706
1X2,H,0.575,-0.02,2015,13,7,-1.5438000000000007,0.5384615384615384,1.626046153846154,-0.11875384615384621
1X2,H,0.575,-0.02,2016,25,15,-0.3726000000000014,0.6,1.6354239999999998,-0.014904000000000054
1X2,H,0.575,-0.02,2017,15,10,1.1112,0.6666666666666666,1.617,0.07408
1X2,H,0.575,-0.02,2018,17,10,-0.614400000000001,0.5882352941176471,1.6394823529411764,-0.03614117647058829
1X2,H,0.575,-0.02,2019,15,12,4.776399999999999,0.8,1.6411733333333334,0.3184266666666666
1X2,H,0.575,-0.02,2020,13,7,-1.4948000000000006,0.5384615384615384,1.6388615384615384,-0.11498461538461544
1X2,H,0.575,-0.02,2021,13,9,1.8371999999999993,0.6923076923076923,1.6652461538461538,0.14132307692307686
1X2,H,0.575,-0.02,2022,19,11,-1.0366000000000013,0.5789473684210527,1.6365999999999998,-0.05455789473684217
1X2,H,0.575,-0.02,2023,18,11,0.1887999999999994,0.6111111111111112,1.652388888888889,0.010488888888888857
1X2,H,0.575,-0.02,2024,12,6,-2.2294,0.5,1.6308833333333332,-0.18578333333333333
1X2,H,0.575,-0.02,2025,14,10,2.0328,0.7142857142857143,1.6051,0.1452
1X2,H,0.575,0.0,2012,12,7,-0.7202000000000002,0.5833333333333334,1.6088333333333333,-0.06001666666666668
1X2,H,0.575,0.0,2013,12,10,4.277799999999999,0.8333333333333334,1.6235333333333333,0.35648333333333326
1X2,H,0.575,0.0,2014,14,8,-0.9366000000000005,0.5714285714285714,1.6331,-0.06690000000000004
1X2,H,0.575,0.0,2015,14,8,-1.0052000000000008,0.5714285714285714,1.6233,-0.07180000000000006
1X2,H,0.575,0.0,2016,18,10,-1.6340000000000006,0.5555555555555556,1.6387777777777777,-0.0907777777777778
1X2,H,0.575,0.0,2017,11,9,3.5725999999999996,0.8181818181818182,1.6205636363636364,0.3247818181818181
1X2,H,0.575,0.0,2018,18,12,1.4823999999999995,0.6666666666666666,1.6235333333333333,0.08235555555555553
1X2,H,0.575,0.0,2019,12,7,-0.6712,0.5833333333333334,1.6129166666666668,-0.055933333333333335
1X2,H,0.575,0.0,2020,11,5,-2.7484000000000006,0.45454545454545453,1.6437272727272727,-0.24985454545454552
1X2,H,0.575,0.0,2021,13,10,3.414999999999999,0.7692307692307693,1.6471538461538462,0.2626923076923076
1X2,H,0.575,0.0,2022,9,6,0.8392,0.6666666666666666,1.6442222222222223,0.09324444444444444
1X2,H,0.575,0.0,2023,10,7,1.3973999999999995,0.7,1.6287599999999998,0.13973999999999995
1X2,H,0.575,0.0,2024,15,11,2.894799999999999,0.7333333333333333,1.6261466666666666,0.1929866666666666
1X2,H,0.575,0.0,2025,11,7,0.21120000000000005,0.6363636363636364,1.5974000000000002,0.019200000000000005
1X2,H,0.575,0.02,2012,8,4,-1.5810000000000002,0.5,1.601075,-0.19762500000000002
1X2,H,0.575,0.02,2013,11,5,-2.964,0.45454545454545453,1.6125454545454545,-0.26945454545454545
1X2,H,0.575,0.02,2014,10,7,1.3777999999999995,0.7,1.6238599999999999,0.13777999999999996
1X2,H,0.575,0.02,2015,11,8,2.1515999999999993,0.7272727272727273,1.6365999999999998,0.19559999999999994
1X2,H,0.575,0.02,2016,12,7,-0.5830000000000006,0.5833333333333334,1.6308833333333332,-0.04858333333333339
1X2,H,0.575,0.02,2017,9,2,-5.8248,0.2222222222222222,1.6246222222222224,-0.6472
1X2,H,0.575,0.02,2018,11,6,-1.1510000000000002,0.5454545454545454,1.634818181818182,-0.10463636363636365
1X2,H,0.575,0.02,2019,15,9,-0.5156000000000007,0.6,1.6163466666666666,-0.03437333333333338
1X2,H,0.575,0.02,2020,12,5,-3.8758000000000004,0.4166666666666667,1.6349666666666665,-0.32298333333333334
1X2,H,0.575,0.02,2021,12,9,2.8077999999999994,0.75,1.6357833333333334,0.2339833333333333
1X2,H,0.575,0.02,2022,15,6,-5.0628,0.4,1.6463999999999999,-0.33752
1X2,H,0.575,0.02,2023,15,7,-3.3870000000000005,0.4666666666666667,1.6463999999999999,-0.22580000000000003
1X2,H,0.575,0.02,2024,11,5,-3.0228,0.45454545454545453,1.618781818181818,-0.2748
1X2,H,0.575,0.02,2025,6,4,0.36019999999999985,0.6666666666666666,1.5941333333333334,0.06003333333333331
1X2,H,0.575,0.04,2012,6,4,0.5855999999999997,0.6666666666666666,1.6529333333333334,0.09759999999999995
1X2,H,0.575,0.04,2013,7,3,-2.1294,0.42857142857142855,1.6463999999999999,-0.30419999999999997
1X2,H,0.575,0.04,2014,8,3,-2.9432,0.375,1.659875,-0.3679
1X2,H,0.575,0.04,2015,4,1,-2.383,0.25,1.6415,-0.59575
1X2,H,0.575,0.04,2016,10,2,-6.7464,0.2,1.64444,-0.67464
1X2,H,0.575,0.04,2017,12,8,1.0927999999999998,0.6666666666666666,1.6423166666666666,0.09106666666666664
1X2,H,0.575,0.04,2018,8,3,-3.0314000000000005,0.375,1.64395,-0.37892500000000007
1X2,H,0.575,0.04,2019,7,3,-2.198,0.42857142857142855,1.6267999999999998,-0.314
1X2,H,0.575,0.04,2020,13,6,-3.2294000000000005,0.46153846153846156,1.622276923076923,-0.24841538461538465
1X2,H,0.575,0.04,2021,6,4,0.45820000000000016,0.6666666666666666,1.6365999999999998,0.0763666666666667
1X2,H,0.575,0.04,2022,13,8,0.05359999999999898,0.6153846153846154,1.6403692307692308,0.004123076923076845
1X2,H,0.575,0.04,2023,7,2,-3.7464000000000004,0.2857142857142857,1.6324,-0.5352
1X2,H,0.575,0.04,2024,11,4,-4.561400000000001,0.36363636363636365,1.6232363636363636,-0.41467272727272736
1X2,H,0.575,0.04,2025,5,4,1.4483999999999995,0.8,1.6150399999999998,0.2896799999999999
1X2,H,0.575,0.06,2012,9,5,-0.9934000000000003,0.5555555555555556,1.6137333333333332,-0.11037777777777781
1X2,H,0.575,0.06,2013,7,5,1.085,0.7142857142857143,1.6114,0.155
1X2,H,0.575,0.06,2014,4,2,-0.7562,0.5,1.6267999999999998,-0.18905
1X2,H,0.575,0.06,2015,5,1,-3.3242000000000003,0.2,1.6268,-0.6648400000000001
1X2,H,0.575,0.06,2016,4,3,0.9587999999999999,0.75,1.65375,0.23969999999999997
1X2,H,0.575,0.06,2017,3,1,-1.3634000000000002,0.3333333333333333,1.617,-0.45446666666666674
1X2,H,0.575,0.06,2018,4,1,-2.3928000000000003,0.25,1.6513,-0.5982000000000001
1X2,H,0.575,0.06,2019,8,6,1.9077999999999997,0.75,1.647625,0.23847499999999996
1X2,H,0.575,0.06,2020,6,2,-2.7366,0.3333333333333333,1.6251666666666666,-0.4561
1X2,H,0.575,0.06,2021,9,4,-2.3752000000000004,0.4444444444444444,1.6485777777777777,-0.26391111111111115
1X2,H,0.575,0.06,2022,8,4,-1.6006,0.5,1.623125,-0.200075
1X2,H,0.575,0.06,2023,11,7,0.46599999999999975,0.6363636363636364,1.6472909090909091,0.04236363636363634
1X2,H,0.575,0.06,2024,4,3,0.9489999999999998,0.75,1.65375,0.23724999999999996
1X2,H,0.575,0.06,2025,6,3,-1.1490000000000002,0.5,1.6072,-0.19150000000000003
1X2,H,0.575,0.08,2012,1,1,0.6365999999999998,1.0,1.6365999999999998,0.6365999999999998
1X2,H,0.575,0.08,2013,3,2,0.29279999999999995,0.6666666666666666,1.6431333333333331,0.09759999999999998
1X2,H,0.575,0.08,2014,1,1,0.6365999999999998,1.0,1.6365999999999998,0.6365999999999998
1X2,H,0.575,0.08,2015,4,3,0.9293999999999998,0.75,1.64885,0.23234999999999995
1X2,H,0.575,0.08,2016,4,1,-2.334,0.25,1.6415,-0.5835
1X2,H,0.575,0.08,2017,6,3,-1.1098000000000003,0.5,1.6284333333333334,-0.18496666666666672
1X2,H,0.575,0.08,2018,4,3,0.7922,0.75,1.6023,0.19805
1X2,H,0.575,0.08,2019,9,6,0.7215999999999996,0.6666666666666666,1.625711111111111,0.08017777777777774
1X2,H,0.575,0.08,2020,7,5,1.2417999999999996,0.7142857142857143,1.6492,0.17739999999999995
1X2,H,0.575,0.08,2021,3,0,-3.0,0.0,1.6790666666666667,-1.0
1X2,H,0.575,0.08,2022,3,2,0.2535999999999996,0.6666666666666666,1.6268,0.0845333333333332
1X2,H,0.575,0.08,2023,6,4,0.5463999999999996,0.6666666666666666,1.6415,0.09106666666666659
1X2,H,0.575,0.08,2024,9,6,0.7607999999999997,0.6666666666666666,1.6224444444444446,0.0845333333333333
1X2,H,0.575,0.08,2025,1,1,0.5973999999999999,1.0,1.5974,0.5973999999999999
1X2,H,0.575,0.1,2012,1,0,-1.0,0.0,1.6463999999999999,-1.0
1X2,H,0.575,0.1,2013,2,0,-2.0,0.0,1.617,-1.0
1X2,H,0.575,0.1,2014,3,2,0.33199999999999985,0.6666666666666666,1.6562,0.11066666666666662
1X2,H,0.575,0.1,2015,1,1,0.617,1.0,1.617,0.617
1X2,H,0.575,0.1,2016,4,2,-0.6190000000000002,0.5,1.666,-0.15475000000000005
1X2,H,0.575,0.1,2017,1,1,0.6267999999999998,1.0,1.6267999999999998,0.6267999999999998
1X2,H,0.575,0.1,2018,2,2,1.2829999999999997,1.0,1.6414999999999997,0.6414999999999998
1X2,H,0.575,0.1,2019,6,1,-4.3634,0.16666666666666666,1.6284333333333334,-0.7272333333333334
1X2,H,0.575,0.1,2020,3,2,0.26339999999999963,0.6666666666666666,1.6431333333333331,0.08779999999999988
1X2,H,0.575,0.1,2021,4,3,0.9293999999999996,0.75,1.64885,0.2323499999999999
1X2,H,0.575,0.1,2022,3,0,-3.0,0.0,1.617,-1.0
1X2,H,0.575,0.1,2023,3,3,1.8705999999999998,1.0,1.6235333333333333,0.6235333333333333
1X2,H,0.575,0.1,2024,1,0,-1.0,0.0,1.6856,-1.0
1X2,H,0.575,0.1,2025,3,2,0.21439999999999992,0.6666666666666666,1.6137333333333332,0.07146666666666664
1X2,H,0.575,0.12,2012,1,0,-1.0,0.0,1.6463999999999999,-1.0
1X2,H,0.575,0.12,2013,1,0,-1.0,0.0,1.6267999999999998,-1.0
1X2,H,0.575,0.12,2015,4,3,0.8705999999999998,0.75,1.63415,0.21764999999999995
1X2,H,0.575,0.12,2016,1,0,-1.0,0.0,1.6267999999999998,-1.0
1X2,H,0.575,0.12,2017,2,0,-2.0,0.0,1.6023,-1.0
1X2,H,0.575,0.12,2018,1,1,0.6758,1.0,1.6758,0.6758
1X2,H,0.575,0.12,2019,3,2,0.2732000000000001,0.6666666666666666,1.6333333333333335,0.0910666666666667
1X2,H,0.575,0.12,2020,4,2,-0.6778000000000002,0.5,1.65375,-0.16945000000000005
1X2,H,0.575,0.12,2021,1,0,-1.0,0.0,1.6954,-1.0
1X2,H,0.575,0.12,2022,1,0,-1.0,0.0,1.6072,-1.0
1X2,H,0.575,0.12,2023,1,1,0.6072,1.0,1.6072,0.6072
1X2,H,0.575,0.12,2024,4,3,0.8313999999999999,0.75,1.617,0.20784999999999998
1X2,H,0.575,0.12,2025,1,1,0.5680000000000001,1.0,1.568,0.5680000000000001
1X2,H,0.575,0.14,2014,1,0,-1.0,0.0,1.5876000000000001,-1.0
1X2,H,0.575,0.14,2015,2,1,-0.35360000000000014,0.5,1.6317,-0.17680000000000007
1X2,H,0.575,0.14,2017,1,1,0.6365999999999998,1.0,1.6365999999999998,0.6365999999999998
1X2,H,0.575,0.14,2018,1,1,0.6267999999999998,1.0,1.6267999999999998,0.6267999999999998
1X2,H,0.575,0.14,2020,2,1,-0.3340000000000001,0.5,1.6463999999999999,-0.16700000000000004
1X2,H,0.575,0.14,2021,3,2,0.30259999999999976,0.6666666666666666,1.6562,0.10086666666666659
1X2,H,0.575,0.14,2022,1,1,0.6659999999999999,1.0,1.666,0.6659999999999999
1X2,H,0.575,0.16,2016,1,1,0.6463999999999999,1.0,1.6463999999999999,0.6463999999999999
1X2,H,0.575,0.16,2017,1,1,0.6365999999999998,1.0,1.6365999999999998,0.6365999999999998
1X2,H,0.575,0.16,2018,1,0,-1.0,0.0,1.5974,-1.0
1X2,H,0.575,0.16,2020,2,2,1.3809999999999998,1.0,1.6905,0.6904999999999999
1X2,H,0.575,0.16,2021,2,0,-2.0,0.0,1.6709,-1.0
1X2,H,0.575,0.16,2023,1,0,-1.0,0.0,1.6267999999999998,-1.0
1X2,H,0.575,0.16,2024,1,1,0.6659999999999999,1.0,1.666,0.6659999999999999
1X2,H,0.575,0.18,2012,1,0,-1.0,0.0,1.5386,-1.0
1X2,H,0.575,0.18,2019,1,0,-1.0,0.0,1.6267999999999998,-1.0
1X2,H,0.575,0.18,2023,1,1,0.6659999999999999,1.0,1.666,0.6659999999999999
1X2,H,0.575,0.18,2024,1,1,0.6365999999999998,1.0,1.6365999999999998,0.6365999999999998
1X2,H,0.575,0.2,2022,1,1,0.6072,1.0,1.6072,0.6072
1X2,H,0.575,0.22,2015,1,0,-1.0,0.0,1.6954,-1.0
1X2,H,0.575,0.24,2016,1,0,-1.0,0.0,1.6463999999999999,-1.0
1X2,H,0.575,0.26,2017,1,1,0.6659999999999999,1.0,1.666,0.6659999999999999
1X2,H,0.6,-0.48,2016,1,1,0.5386,1.0,1.5386,0.5386
1X2,H,0.6,-0.42,2019,1,1,0.5778000000000001,1.0,1.5778,0.5778000000000001
1X2,H,0.6,-0.42,2020,1,1,0.5973999999999999,1.0,1.5974,0.5973999999999999
1X2,H,0.6,-0.4,2021,1,1,0.5386,1.0,1.5386,0.5386
1X2,H,0.6,-0.36,2017,3,2,0.11640000000000006,0.6666666666666666,1.5418666666666667,0.03880000000000002
1X2,H,0.6,-0.36,2021,1,0,-1.0,0.0,1.5386,-1.0
1X2,H,0.6,-0.36,2024,1,1,0.5680000000000001,1.0,1.568,0.5680000000000001
1X2,H,0.6,-0.34,2012,1,1,0.5386,1.0,1.5386,0.5386
1X2,H,0.6,-0.34,2017,1,1,0.5092000000000001,1.0,1.5092,0.5092000000000001
1X2,H,0.6,-0.34,2018,1,1,0.5582,1.0,1.5582,0.5582
1X2,H,0.6,-0.34,2019,1,1,0.617,1.0,1.617,0.617
1X2,H,0.6,-0.34,2020,1,1,0.5386,1.0,1.5386,0.5386
1X2,H,0.6,-0.34,2021,3,2,0.10660000000000003,0.6666666666666666,1.5647333333333335,0.03553333333333334
1X2,H,0.6,-0.34,2022,2,0,-2.0,0.0,1.5484,-1.0
1X2,H,0.6,-0.34,2024,1,1,0.5484,1.0,1.5484,0.5484
1X2,H,0.6,-0.34,2025,1,1,0.5484,1.0,1.5484,0.5484
1X2,H,0.6,-0.32,2012,1,0,-1.0,0.0,1.519,-1.0
