Market,Side,MPBin,Sample,Wins,MarketMean,EmpiricalHit,AverageOdd,CalibratedMarketP,Gap,Reliability,Level,Code
1X2,A,0.275,153,26,0.2870961957443645,0.16993464052287582,3.28,0.22793541043450388,-0.11716155522148869,0.1,LEAGUE,BRA
1X2,A,0.3,155,53,0.3123140997362914,0.3419354838709677,3.0127741935483874,0.32736759003424165,0.029621384134676354,0.14592380686588713,LEAGUE,BRA
1X2,A,0.325,141,44,0.3379805912552368,0.3120567375886525,2.786028368794326,0.3254195487569949,-0.025923853666584284,0.13817433992720432,LEAGUE,BRA
1X2,A,0.35,94,35,0.3615092041065338,0.3723404255319149,2.6020212765957447,0.36568188777041016,0.010831221425381066,0.10689442902098104,LEAGUE,BRA
1X2,A,0.375,85,29,0.386395083120925,0.3411764705882353,2.4347058823529415,0.3700394147580372,-0.04521861253268972,0.1,LEAGUE,BRA
1X2,D,0.2,151,35,0.21334298800201243,0.23178807947019867,4.413708609271524,0.22259617342292978,0.018445091468186237,0.15973740821149873,LEAGUE,BRA
1X2,D,0.225,208,36,0.23901355939152638,0.17307692307692307,3.941105769230769,0.20070400533164512,-0.06593663631460331,0.11713728798502615,LEAGUE,BRA
1X2,D,0.25,358,98,0.2628114662391885,0.2737430167597765,3.585418994413408,0.27051519672416985,0.01093155052058803,0.4067344261836405,LEAGUE,BRA
1X2,D,0.275,680,196,0.2886453387085927,0.28823529411764703,3.262882352941177,0.28830939856179383,-0.0004100445909456796,0.8470955174808015,LEAGUE,BRA
1X2,D,0.3,639,197,0.31108735373110796,0.3082942097026604,3.0255712050078247,0.3088252256776504,-0.0027931440284475473,0.780158135060646,LEAGUE,BRA
1X2,D,0.325,84,38,0.3311636701403944,0.4523809523809524,2.8420238095238095,0.37467756632931265,0.121217282240558,0.1,LEAGUE,BRA
1X2,H,0.275,89,25,0.28737826841836517,0.2808988764044944,3.2779775280898877,0.2849654404299363,-0.006479392013870766,0.10524306365380731,LEAGUE,BRA
1X2,H,0.3,107,41,0.31141590802587454,0.38317757009345793,3.021682242990654,0.3412933315326116,0.07176166206758339,0.1,LEAGUE,BRA
1X2,H,0.325,134,41,0.3379132041396955,0.30597014925373134,2.7850746268656716,0.32284148105969834,-0.03194305488596416,0.12291281922167503,LEAGUE,BRA
1X2,H,0.35,130,47,0.36359363627228275,0.36153846153846153,2.587846153846154,0.3626394480030086,-0.002055174733821219,0.15971695088128376,LEAGUE,BRA
1X2,H,0.375,145,62,0.3878938090038704,0.42758620689655175,2.42648275862069,0.4074036316968832,0.039692397892681364,0.12129794068292919,LEAGUE,BRA
1X2,H,0.4,130,58,0.4134264656228625,0.4461538461538462,2.277,0.42862132086939064,0.032727380530983674,0.11818167219762628,LEAGUE,BRA
1X2,H,0.425,125,63,0.43773858639897606,0.504,2.1507199999999997,0.46785741076307785,0.06626141360102394,0.1,LEAGUE,BRA
1X2,H,0.45,154,77,0.46243148100376147,0.5,2.0353896103896103,0.4814629018110665,0.03756851899623853,0.13223383411020068,LEAGUE,BRA
1X2,H,0.475,135,71,0.4878636108242565,0.5259259259259259,1.9306666666666665,0.5058931285039946,0.03806231510166941,0.11522486938827742,LEAGUE,BRA
1X2,H,0.5,124,64,0.5128931589014136,0.5161290322580645,1.8362903225806453,0.5143575687416498,0.0032358733566508757,0.15082033024765928,LEAGUE,BRA
1X2,H,0.525,104,53,0.5391233108489163,0.5096153846153846,1.7473076923076922,0.5270413253044781,-0.02950792623353171,0.1,LEAGUE,BRA
1X2,H,0.55,109,66,0.5619538197661521,0.6055045871559633,1.6763302752293578,0.580282134999702,0.04355076738981123,0.1,LEAGUE,BRA
1X2,H,0.575,127,80,0.5874050764945373,0.6299212598425197,1.6026771653543308,0.6068980558634679,0.04251618334798235,0.10250463244589834,LEAGUE,BRA
1X2,H,0.625,83,53,0.6386810759407018,0.6385542168674698,1.4727710843373494,0.6386358857987351,-0.00012685907323195522,0.10364031975960154,LEAGUE,BRA
1X2,A,0.175,85,10,0.1866422334193492,0.11764705882352941,4.994941176470588,0.16168653196979735,-0.0689951745958198,0.1,LEAGUE,CHN
1X2,A,0.275,81,17,0.28884123776627013,0.20987654320987653,3.2225925925925925,0.2611523188958464,-0.0789646945563936,0.1,LEAGUE,CHN
1X2,D,0.175,94,8,0.18932174408996677,0.0851063829787234,4.9258510638297865,0.14917320333399597,-0.10421536111124337,0.1,LEAGUE,CHN
1X2,D,0.2,144,32,0.21297259007102912,0.2222222222222222,4.376736111111111,0.21750302214508288,0.009249632151193093,0.16612555177321034,LEAGUE,CHN
1X2,D,0.225,225,43,0.23830728996875675,0.19111111111111112,3.9096444444444445,0.20998958265416937,-0.047196178857645626,0.17063395580239307,LEAGUE,CHN
1X2,D,0.25,301,95,0.2629729787139757,0.31561461794019935,3.5411960132890368,0.2981063122108567,0.05264163922622367,0.2111965270094445,LEAGUE,CHN
1X2,D,0.275,267,84,0.28555910328818757,0.3146067415730337,3.2587265917602997,0.30415795082308905,0.029047638284846133,0.25296125602027164,LEAGUE,CHN
1X2,A,0.125,91,9,0.1388728661514296,0.0989010989010989,6.906263736263736,0.12377979221043336,-0.039971767250330706,0.1,LEAGUE,D1
1X2,A,0.15,99,12,0.1643493224152603,0.12121212121212122,5.829393939393939,0.14719838699714477,-0.043137201203139075,0.1,LEAGUE,D1
1X2,A,0.175,95,17,0.18736199598604886,0.17894736842105263,5.1148421052631585,0.18409918121594826,-0.008414627564996224,0.11042302480547248,LEAGUE,D1
1X2,A,0.2,108,21,0.21309529520301107,0.19444444444444445,4.49537037037037,0.205287962327332,-0.018650850758566623,0.11401779289661255,LEAGUE,D1
1X2,A,0.225,104,21,0.23931414223391026,0.20192307692307693,4.001538461538462,0.2240044147050651,-0.03739106531083333,0.1,LEAGUE,D1
1X2,A,0.25,101,29,0.2624753075564219,0.2871287128712871,3.647920792079208,0.27239560212535174,0.024653405314865207,0.10031256315831891,LEAGUE,D1
1X2,A,0.275,117,32,0.28717690628694886,0.27350427350427353,3.3348717948717947,0.28118552787656304,-0.013672632782675331,0.12958647879611443,LEAGUE,D1
1X2,A,0.3,101,35,0.31335574216109313,0.3465346534653465,3.055841584158416,0.32670661882137036,0.03317891130425338,0.1,LEAGUE,D1
1X2,A,0.325,109,43,0.33748055393477444,0.3944954128440367,2.836422018348624,0.3614752242865489,0.05701485890926228,0.1,LEAGUE,D1
1X2,A,0.35,86,26,0.3623100868236348,0.3023255813953488,2.6404651162790698,0.3404513263709543,-0.059984505428285984,0.1,LEAGUE,D1
1X2,A,0.375,90,32,0.386663569064495,0.35555555555555557,2.4756666666666667,0.37499806399864266,-0.031108013508939436,0.1,LEAGUE,D1
1X2,D,0.15,97,18,0.16389791826184474,0.18556701030927836,5.850206185567011,0.17240764266913647,0.021669092047433614,0.1,LEAGUE,D1
1X2,D,0.175,142,22,0.18940336096624502,0.15492957746478872,5.057676056338028,0.17263871282512586,-0.0344737835014563,0.12650752857076256,LEAGUE,D1
1X2,D,0.2,213,46,0.21379058670513937,0.215962441314554,4.479953051643193,0.21506498073215125,0.0021718546094146307,0.26143119758536126,LEAGUE,D1
1X2,D,0.225,306,74,0.2392129852481907,0.24183006535947713,4.00264705882353,0.24096918374392237,0.0026170801112864184,0.37415805714527456,LEAGUE,D1
1X2,D,0.25,573,175,0.2627056148219298,0.3054101221640489,3.644904013961606,0.29655026586900346,0.042704507342119113,0.46135747180172654,LEAGUE,D1
1X2,D,0.275,314,87,0.2848191751175532,0.2770700636942675,3.361178343949045,0.27957516436989865,-0.007749111423285715,0.367153948053003,LEAGUE,D1
1X2,H,0.3,94,28,0.31088867131686493,0.2978723404255319,3.07968085106383,0.30587418318659726,-0.013016330891333028,0.10475484266890307,LEAGUE,D1
1X2,H,0.325,84,27,0.3371521076242827,0.32142857142857145,2.839404761904762,0.3315077612976171,-0.015723536195711263,0.1,LEAGUE,D1
1X2,H,0.35,106,41,0.3619229294212723,0.3867924528301887,2.642830188679245,0.37222046645777673,0.024869523408916405,0.10503990123598814,LEAGUE,D1
1X2,H,0.375,95,36,0.3881304254356218,0.37894736842105264,2.465684210526316,0.38456964822589085,-0.009183057014569174,0.10966259982933259,LEAGUE,D1
1X2,H,0.4,95,38,0.41179035139325254,0.4,2.325157894736842,0.40721858248566484,-0.011790351393252518,0.10708246476709386,LEAGUE,D1
1X2,H,0.425,89,36,0.43841890387178406,0.4044943820224719,2.183707865168539,0.42578592293208206,-0.03392452184931216,0.1,LEAGUE,D1
1X2,H,0.45,98,48,0.4609372230937375,0.4897959183673469,2.0770408163265306,0.47234106235508316,0.028858695273609403,0.1,LEAGUE,D1
1X2,H,0.475,86,33,0.4892906577632729,0.38372093023255816,1.9556976744186045,0.45082033332411414,-0.10556972753071475,0.1,LEAGUE,D1
OU25,O25,0.475,115,59,0.487591550667814,0.5130434782608696,1.953391304347826,0.4986367267931022,0.02545192759305559,0.11326071173748548,LEAGUE,D1
OU25,O25,0.5,160,90,0.5122200084780694,0.5625,1.8618124999999999,0.5381709718442271,0.050279991521930634,0.1162000141301156,LEAGUE,D1
OU25,O25,0.525,184,103,0.5390312409736396,0.5597826086956522,1.7672826086956521,0.5504631321737902,0.02075136772201258,0.19022654519947588,LEAGUE,D1
OU25,O25,0.55,211,120,0.5617263078499498,0.5687203791469194,1.6954502369668247,0.5658142553393143,0.006994071296969606,0.24837761412853554,LEAGUE,D1
OU25,O25,0.575,230,132,0.5874815433755445,0.5739130434782609,1.6192608695652175,0.5792690302798202,-0.013568499897283592,0.254992135662758,LEAGUE,D1
OU25,O25,0.6,193,124,0.6123941483128194,0.6424870466321243,1.5502072538860103,0.6293268870172679,0.03009289831930495,0.180750735670564,LEAGUE,D1
OU25,O25,0.625,149,106,0.6372221071406995,0.7114093959731543,1.4881208053691275,0.6741916925455014,0.07418728883245485,0.1,LEAGUE,D1
OU25,O25,0.65,119,83,0.6612404383594119,0.6974789915966386,1.4332773109243697,0.6772716199030179,0.03623855323722669,0.10382929338302108,LEAGUE,D1
OU25,O25,0.675,95,72,0.6873403197528093,0.7578947368421053,1.3792631578947367,0.7146981549506995,0.070554417089296,0.1,LEAGUE,D1
OU25,U25,0.3,92,22,0.3130724959074252,0.2391304347826087,3.0296739130434784,0.2849622908517098,-0.0739420611248165,0.1,LEAGUE,D1
OU25,U25,0.325,119,36,0.3387595616405881,0.3025210084033613,2.7985714285714285,0.32272838009698224,-0.0362385532372268,0.10382929338302095,LEAGUE,D1
OU25,U25,0.35,149,43,0.36277789285930045,0.28859060402684567,2.614765100671141,0.32580830745449857,-0.07418728883245479,0.1,LEAGUE,D1
OU25,U25,0.375,196,69,0.3877955580389075,0.3520408163265306,2.448418367346939,0.36754142689548014,-0.03575474171237686,0.1720007356705639,LEAGUE,D1
OU25,U25,0.4,227,98,0.4126838987824879,0.43171806167400884,2.3055506607929517,0.4241447873139872,0.019034162891520934,0.2387421356627578,LEAGUE,D1
OU25,U25,0.425,211,91,0.4382736921500502,0.4312796208530806,2.173222748815166,0.43418574466068566,-0.006994071296969606,0.24837761412853554,LEAGUE,D1
OU25,U25,0.45,184,81,0.46096875902636036,0.44021739130434784,2.0666847826086956,0.4495368678262098,-0.020751367722012526,0.19022654519947602,LEAGUE,D1
OU25,U25,0.475,150,67,0.48696532429005934,0.44666666666666666,1.9583333333333333,0.466815995478363,-0.040298657623392686,0.12453334746344893,LEAGUE,D1
OU25,U25,0.5,125,59,0.5114157733856111,0.472,1.86264,0.49349951275578785,-0.039415773385611086,0.10492737840415223,LEAGUE,D1
1X2,A,0.175,111,15,0.1873129060440751,0.13513513513513514,5.037567567567567,0.16512235979544546,-0.05217777090893996,0.1,LEAGUE,D2
1X2,A,0.2,108,15,0.21311701214690046,0.1388888888888889,4.427222222222222,0.1820447745040119,-0.07422812325801156,0.1,LEAGUE,D2
1X2,A,0.225,134,36,0.23762698967479554,0.26865671641791045,3.96955223880597,0.2522677762366878,0.03102972674311491,0.12418767308773544,LEAGUE,D2
1X2,A,0.25,172,41,0.26272680225979,0.23837209302325582,3.5880232558139533,0.24971745446884627,-0.024354709236534183,0.1713644792845429,LEAGUE,D2
1X2,A,0.275,178,47,0.2879529387488076,0.2640449438202247,3.273539325842697,0.27497847808634496,-0.02390799492858292,0.17817059273658584,LEAGUE,D2
1X2,A,0.3,181,59,0.3114363557079759,0.3259668508287293,3.0270718232044196,0.3193820343087504,0.014530495120753384,0.1988539623244129,LEAGUE,D2
1X2,A,0.325,185,61,0.3374645066530644,0.32972972972972975,2.7923243243243245,0.3331930626804766,-0.00773477692333463,0.21634444030399058,LEAGUE,D2
1X2,A,0.35,116,39,0.3625796700062688,0.33620689655172414,2.5996551724137933,0.3510787612817305,-0.02637277345454464,0.11313289874242523,LEAGUE,D2
1X2,A,0.375,121,39,0.38724179936125047,0.32231404958677684,2.4340495867768595,0.3582519184656368,-0.06492774977447363,0.1,LEAGUE,D2
1X2,A,0.4,98,41,0.41040950258695125,0.41836734693877553,2.297551020408163,0.41355413462920443,0.007957844351824284,0.11437636722417938,LEAGUE,D2
1X2,D,0.2,116,24,0.21471634816575144,0.20689655172413793,4.3934482758620685,0.21130621137166433,-0.007819796441613514,0.135551079299717,LEAGUE,D2
1X2,D,0.225,303,77,0.24008783738777417,0.25412541254125415,3.93026402640264,0.24947720884804883,0.014037575153479975,0.33444390342182884,LEAGUE,D2
1X2,D,0.25,723,204,0.2631879840969972,0.2821576763485477,3.5840802213001384,0.27889827905446685,0.01896969225155054,0.76088450523051,LEAGUE,D2
1X2,D,0.275,562,158,0.2847386533001896,0.28113879003558717,3.3083985765124555,0.28189718819526466,-0.003599863264602432,0.6814258004718066,LEAGUE,D2
1X2,H,0.275,97,23,0.28746213252052794,0.23711340206185566,3.2818556701030923,0.2676895541622639,-0.050348730458672275,0.1,LEAGUE,D2
1X2,H,0.3,105,38,0.3125348757323202,0.3619047619047619,3.0163809523809526,0.33286365239156096,0.0493698861724417,0.1,LEAGUE,D2
1X2,H,0.325,137,50,0.33799414947618817,0.36496350364963503,2.788759124087591,0.35086802237431436,0.02696935417344687,0.1327624841483102,LEAGUE,D2
1X2,H,0.35,144,55,0.3632600609262592,0.3819444444444444,2.594375,0.37241159571067645,0.018684383518185244,0.15197342472272213,LEAGUE,D2
1X2,H,0.375,131,51,0.38797245036765354,0.3893129770992366,2.4282442748091606,0.38859739343469046,0.0013405267315830804,0.16192073956419392,LEAGUE,D2
1X2,H,0.4,185,90,0.4128168014425862,0.4864864864864865,2.282810810810811,0.4535000603474267,0.07366968504390031,0.1,LEAGUE,D2
1X2,H,0.425,156,63,0.43685706083484416,0.40384615384615385,2.157371794871795,0.42002797099747263,-0.0330109069886903,0.14135727614337826,LEAGUE,D2
1X2,H,0.45,134,58,0.4627139045446984,0.43283582089552236,2.0369402985074627,0.4486164988792421,-0.029878083649176046,0.12579517490635844,LEAGUE,D2
1X2,H,0.475,116,56,0.48664504674213643,0.4827586206896552,1.9366379310344828,0.4849502143282725,-0.00388642605248124,0.14030390185325184,LEAGUE,D2
1X2,H,0.5,92,43,0.5124128748059862,0.4673913043478261,1.8396739130434783,0.49529723644999146,-0.045021570458160076,0.1,LEAGUE,D2
1X2,H,0.55,87,50,0.5630638045799309,0.5747126436781609,1.673448275862069,0.5673399607045977,0.011648839098230002,0.1,LEAGUE,D2
OU25,O25,0.45,102,57,0.46474615374014744,0.5588235294117647,2.0355882352941177,0.5028250915119925,0.09407737567161728,0.1,LEAGUE,D2
OU25,O25,0.475,181,100,0.4888746307944796,0.5524861878453039,1.9374033149171273,0.5236591982452324,0.06361155705082427,0.1063157101437584,LEAGUE,D2
OU25,O25,0.5,253,140,0.5125998781490573,0.5533596837944664,1.847905138339921,0.5381885402539915,0.04075980564540915,0.20883092887199461,LEAGUE,D2
OU25,O25,0.525,239,124,0.5381618998310365,0.5188284518828452,1.758284518828452,0.5262835089322763,-0.01933344794819125,0.2506177702123155,LEAGUE,D2
OU25,O25,0.55,304,169,0.5620504611315504,0.555921052631579,1.6826315789473683,0.5579461875985299,-0.006129408499971456,0.36059020641675704,LEAGUE,D2
OU25,O25,0.575,262,162,0.5871061248342588,0.6183206106870229,1.6082061068702291,0.6069561134105311,0.031214485852764096,0.24231046569349798,LEAGUE,D2
OU25,O25,0.6,160,97,0.6115422403366858,0.60625,1.5414375,0.6088107614532351,-0.0052922403366858495,0.19117959943885693,LEAGUE,D2
OU25,O25,0.625,104,78,0.6347459834224372,0.75,1.4827884615384617,0.6819366043833289,0.11525401657756285,0.1,LEAGUE,D2
OU25,U25,0.35,103,25,0.36515939537928677,0.24271844660194175,2.578252427184466,0.31531189449364827,-0.12244094877734502,0.1,LEAGUE,D2
OU25,U25,0.375,161,64,0.38837417109397687,0.39751552795031053,2.4275155279503107,0.3931065133893779,0.00914135685633366,0.18591918277219044,LEAGUE,D2
OU25,U25,0.4,262,100,0.41289387516574116,0.3816793893129771,2.28706106870229,0.39304388658946887,-0.03121448585276404,0.24231046569349818,LEAGUE,D2
OU25,U25,0.425,304,135,0.43794953886844956,0.4440789473684211,2.159671052631579,0.4420538124014701,0.0061294084999715115,0.3605902064167569,LEAGUE,D2
OU25,U25,0.45,239,115,0.4618381001689636,0.4811715481171548,2.0489958158995814,0.47371649106772373,0.019333447948191196,0.2506177702123157,LEAGUE,D2
OU25,U25,0.475,239,110,0.48666205367484733,0.4602510460251046,1.9463179916317992,0.47043523920623936,-0.026411007649742746,0.23299759553866128,LEAGUE,D2
OU25,U25,0.5,195,84,0.5103266247497394,0.4307692307692308,1.856051282051282,0.4653594020651041,-0.07955739398050865,0.1,LEAGUE,D2
OU25,U25,0.525,102,45,0.5352538462598525,0.4411764705882353,1.7673529411764708,0.49717490848800744,-0.09407737567161722,0.1,LEAGUE,D2
1X2,A,0.05,82,2,0.061598670644129314,0.024390243902439025,15.833780487804876,0.048447416364738774,-0.03720842674169029,0.1,LEAGUE,E0
1X2,A,0.075,94,11,0.08706781301631067,0.11702127659574468,11.115744680851066,0.098607262100191,0.029953463579434014,0.1,LEAGUE,E0
1X2,A,0.1,105,19,0.113644501612751,0.18095238095238095,8.488857142857142,0.14135951075259864,0.06730787933962995,0.1,LEAGUE,E0
1X2,A,0.125,94,6,0.13749869588545655,0.06382978723404255,7.014574468085106,0.10911805074925607,-0.073668908651414,0.1,LEAGUE,E0
1X2,A,0.15,125,21,0.16234192742058684,0.168,5.93544,0.16491377859304737,0.00565807257941317,0.14888271799555575,LEAGUE,E0
1X2,A,0.175,128,23,0.18734910752760342,0.1796875,5.13859375,0.1838214608961889,-0.00766160752760342,0.14978452329652878,LEAGUE,E0
1X2,A,0.2,103,15,0.21268219157534338,0.14563106796116504,4.527281553398058,0.18538469856245654,-0.06705112361417834,0.1,LEAGUE,E0
1X2,A,0.225,118,29,0.23719088709374733,0.2457627118644068,4.0555932203389835,0.24096504874650038,0.008571824770659459,0.13696379871939773,LEAGUE,E0
1X2,A,0.25,135,33,0.26358660010697277,0.24444444444444444,3.6502962962962964,0.25451926321419616,-0.019142155662528332,0.14183134359956953,LEAGUE,E0
1X2,A,0.275,124,44,0.2881288850287909,0.3548387096774194,3.3365322580645165,0.318318732679995,0.06670982464862846,0.1,LEAGUE,E0
1X2,A,0.3,106,36,0.31346482700736694,0.33962264150943394,3.067169811320755,0.3242957970746291,0.026157814502067,0.10361741315396769,LEAGUE,E0
1X2,A,0.325,103,35,0.3366361515381905,0.33980582524271846,2.854854368932039,0.3379265720582157,0.0031696737045279755,0.12534920425451684,LEAGUE,E0
1X2,A,0.35,108,37,0.36241739152992103,0.3425925925925926,2.6527777777777777,0.3541186384863882,-0.019824798937328414,0.11269710119550554,LEAGUE,E0
1X2,A,0.4,91,34,0.4124168421571479,0.37362637362637363,2.3306593406593406,0.39776981877000905,-0.03879046853077428,0.1,LEAGUE,E0
1X2,D,0.125,92,12,0.136807625195482,0.13043478260869565,7.048586956521739,0.13438489165009215,-0.006372842586786359,0.10889269252099641,LEAGUE,E0
1X2,D,0.15,130,21,0.1624802957288846,0.16153846153846155,5.926307692307692,0.16204301556904532,-0.000941834190423041,0.16122459953380214,LEAGUE,E0
1X2,D,0.175,166,28,0.18804138976465454,0.1686746987951807,5.117771084337349,0.1778677483060069,-0.019366690969473827,0.1740117635319515,LEAGUE,E0
1X2,D,0.2,213,36,0.2138062160095567,0.16901408450704225,4.501924882629107,0.18752322975601518,-0.04479213150251446,0.16686745822879603,LEAGUE,E0
1X2,D,0.225,346,79,0.23794635232143432,0.22832369942196531,4.044132947976879,0.2312337759036596,-0.009622652899469009,0.39781835517483044,LEAGUE,E0
1X2,D,0.25,538,122,0.2631458556388337,0.22676579925650558,3.6559479553903347,0.23469749759567593,-0.03638005638232811,0.4686201006907029,LEAGUE,E0
1X2,D,0.275,526,158,0.28595055798257424,0.30038022813688214,3.3626425855513307,0.2971783782505712,0.014429670154307905,0.5784374322795213,LEAGUE,E0
1X2,D,0.3,144,32,0.3068748551333554,0.2222222222222222,3.131527777777778,0.265412341054433,-0.08465263291113317,0.1,LEAGUE,E0
1X2,H,0.25,84,17,0.2635250394707226,0.20238095238095238,3.649880952380952,0.24157588000259997,-0.061144087089770205,0.1,LEAGUE,E0
1X2,H,0.275,97,27,0.2877069183210525,0.27835051546391754,3.344123711340206,0.2840325414905177,-0.00935640285713496,0.11179613461310321,LEAGUE,E0
1X2,H,0.3,98,32,0.3119461045279572,0.32653061224489793,3.0822448979591837,0.31770933741610313,0.014584507716940753,0.10761164837228965,LEAGUE,E0
1X2,H,0.325,101,30,0.3361786214272365,0.297029702970297,2.858910891089109,0.3204254709724521,-0.03914891845693946,0.1,LEAGUE,E0
1X2,H,0.35,103,40,0.3636481461610728,0.3883495145631068,2.643592233009709,0.3737044344828495,0.024701368402033963,0.1022474901519844,LEAGUE,E0
1X2,H,0.375,109,45,0.3872099949991093,0.41284403669724773,2.4823853211009173,0.39799806660180076,0.025634041698138432,0.10714468182190533,LEAGUE,E0
1X2,H,0.4,103,40,0.4120048567980888,0.3883495145631068,2.3324271844660194,0.40237442102653487,-0.023655342234982002,0.1033697890603839,LEAGUE,E0
1X2,H,0.425,97,41,0.4371359713248676,0.422680412371134,2.199278350515464,0.4314590918976929,-0.014455558953733572,0.10664386230716504,LEAGUE,E0
1X2,H,0.45,112,42,0.46268156469836746,0.375,2.078392857142857,0.42519936910211875,-0.08768156469836746,0.1,LEAGUE,E0
1X2,H,0.575,89,50,0.5862596211133323,0.5617977528089888,1.6404494382022472,0.577150389820083,-0.024461868304343493,0.1,LEAGUE,E0
OU25,O25,0.4,129,52,0.4138501268192585,0.40310077519379844,2.305968992248062,0.4088799964978092,-0.010749351625460035,0.14680555875328807,LEAGUE,E0
OU25,O25,0.425,152,73,0.43821961420096794,0.48026315789473684,2.1794736842105267,0.459380603079951,0.04204354369376889,0.12343105581819927,LEAGUE,E0
OU25,O25,0.45,200,88,0.4622775067090744,0.44,2.0676,0.44954750287531764,-0.022277506709074413,0.2035885276894283,LEAGUE,E0
OU25,O25,0.475,215,106,0.4880997175114261,0.4930232558139535,1.9603720930232555,0.4909998839088052,0.004923538302527397,0.25772332567663137,LEAGUE,E0
OU25,O25,0.5,257,140,0.5108748873519777,0.5447470817120622,1.8736186770428014,0.5322634719970434,0.033872194360084484,0.2305713130151905,LEAGUE,E0
OU25,O25,0.525,228,127,0.5370819459196371,0.5570175438596491,1.7793859649122807,0.5491065922961522,0.019935597940011984,0.23765295489247149,LEAGUE,E0
OU25,O25,0.55,245,146,0.5618255175231619,0.5959183673469388,1.7002857142857142,0.5829717155151248,0.034092849823776916,0.21924220617890267,LEAGUE,E0
OU25,O25,0.575,203,112,0.58642792326214,0.5517241379310345,1.6267487684729065,0.5664707889215892,-0.03470378533110552,0.18036595393526644,LEAGUE,E0
OU25,O25,0.6,164,103,0.6127798556490505,0.6280487804878049,1.5542073170731707,0.6207547081126037,0.015268924838754416,0.17891558673379454,LEAGUE,E0
OU25,O25,0.625,126,84,0.6364525189275824,0.6666666666666666,1.495079365079365,0.6502459341997731,0.030214147739084263,0.1178439310924519,LEAGUE,E0
OU25,O25,0.65,84,56,0.6619958293933321,0.6666666666666666,1.4351190476190476,0.6636725402094009,0.004670837273334505,0.1009130173858323,LEAGUE,E0
OU25,U25,0.325,84,28,0.3380041706066679,0.3333333333333333,2.811547619047619,0.336327459790599,-0.0046708372733345604,0.10091301738583225,LEAGUE,E0
OU25,U25,0.35,124,41,0.3633627630251986,0.33064516129032256,2.6191935483870967,0.3485562571305832,-0.032717601734876034,0.11273976442578512,LEAGUE,E0
OU25,U25,0.375,167,63,0.38715032139853733,0.3772455089820359,2.460538922155689,0.38193232873747823,-0.00990481241650143,0.19151975340046104,LEAGUE,E0
OU25,U25,0.4,202,90,0.4136392652365622,0.44554455445544555,2.3066336633663367,0.4319485505269441,0.03190528921888336,0.18536595393526625,LEAGUE,E0
OU25,U25,0.425,245,99,0.4381744824768381,0.40408163265306124,2.1803265306122452,0.4170282844848752,-0.03409284982377686,0.2192422061789028,LEAGUE,E0
OU25,U25,0.45,228,101,0.4629180540803629,0.44298245614035087,2.0645614035087716,0.4508934077038478,-0.01993559794001204,0.23765295489247137,LEAGUE,E0
OU25,U25,0.475,245,114,0.48859246510425197,0.46530612244897956,1.9590204081632652,0.4741490373813615,-0.023286342655272407,0.24682131301519025,LEAGUE,E0
OU25,U25,0.5,227,112,0.5112711926653893,0.4933920704845815,1.8716299559471365,0.5005057795750886,-0.017879122180807838,0.24147332567663146,LEAGUE,E0
OU25,U25,0.525,200,112,0.5377224932909256,0.56,1.7774,0.5504524971246824,0.02227750670907447,0.2035885276894282,LEAGUE,E0
OU25,U25,0.55,152,79,0.5617803857990321,0.5197368421052632,1.6999342105263158,0.540619396920049,-0.04204354369376895,0.12343105581819916,LEAGUE,E0
OU25,U25,0.575,130,77,0.5862564126178127,0.5923076923076923,1.6275384615384616,0.5890659353309711,0.006051279689879618,0.15430555875328802,LEAGUE,E0
1X2,A,0.125,103,13,0.13944874034411572,0.1262135922330097,6.832135922330098,0.13406051799058247,-0.013235148111106015,0.1145497890057925,LEAGUE,E1
1X2,A,0.15,148,31,0.1637500535909882,0.20945945945945946,5.816756756756757,0.18645136925720884,0.04570940586847125,0.11453133261944017,LEAGUE,E1
1X2,A,0.175,208,39,0.18808276276965888,0.1875,5.060625,0.18774417434482915,-0.0005827627696588789,0.2587373473324058,LEAGUE,E1
1X2,A,0.2,230,42,0.2132525861842701,0.1826086956521739,4.4634782608695645,0.19470496823063294,-0.03064389053209618,0.21408234560018624,LEAGUE,E1
1X2,A,0.225,276,68,0.23732704692194592,0.2463768115942029,4.008188405797101,0.24319027473777438,0.009049764672256988,0.31898192656726115,LEAGUE,E1
1X2,A,0.25,325,101,0.26215632980562176,0.31076923076923074,3.6278461538461535,0.29541778835967003,0.048612900963608985,0.24167507486278209,LEAGUE,E1
1X2,A,0.275,316,87,0.2874148566427994,0.27531645569620256,3.307879746835443,0.27921079076484956,-0.012098400946596866,0.35517609688411866,LEAGUE,E1
1X2,A,0.3,308,95,0.31191965772285674,0.30844155844155846,3.0469155844155846,0.3095806739266998,-0.0034780992812982747,0.37384109813916805,LEAGUE,E1
1X2,A,0.325,257,96,0.3367460616921943,0.3735408560311284,2.822334630350195,0.35998012101677923,0.03679479433893412,0.22274726932181174,LEAGUE,E1
1X2,A,0.35,207,83,0.3621205008493034,0.40096618357487923,2.6244444444444444,0.38464446814396497,0.038845682725575814,0.17498899662297712,LEAGUE,E1
1X2,A,0.375,183,63,0.38726410259095106,0.3442622950819672,2.4543715846994534,0.3636324786445726,-0.04300180750898386,0.14677780443599953,LEAGUE,E1
1X2,A,0.4,156,68,0.41232880394923616,0.4358974358974359,2.304679487179487,0.42434418494243603,0.023568631948199747,0.1567009730841754,LEAGUE,E1
