Market,Side,Bin,Sample,Wins,RawMean,EmpiricalHit,CalibratedProbability,CalibrationGap,Reliability,Level,Code
1X2,A,0.2,254,41,0.2251639077718505,0.16141732283464566,0.17668596593337735,0.06374658493720484,0.29211156567933294,LEAGUE,I1
1X2,A,0.25,265,51,0.2769869020396843,0.19245283018867926,0.2120549338063036,0.08453407185100503,0.23131294612644887,LEAGUE,I1
1X2,A,0.3,258,72,0.32195719677491524,0.27906976744186046,0.2892206382899208,0.04288742933305478,0.3684672430942915,LEAGUE,I1
1X2,A,0.35,239,77,0.37331920438781496,0.32217573221757323,0.3350016813511762,0.05114347217024173,0.31502280201749633,LEAGUE,I1
1X2,A,0.4,214,89,0.4273857138654126,0.4158878504672897,0.4190165207797041,0.011497863398122865,0.3951927631040228,LEAGUE,I1
1X2,A,0.45,202,89,0.4737196369956257,0.4405940594059406,0.4499913863817378,0.033125577589685096,0.3147817776917815,LEAGUE,I1
1X2,A,0.5,138,82,0.5244773939742454,0.5942028985507246,0.5686155574217414,0.06972550457647919,0.14770507157927829,LEAGUE,I1
1X2,A,0.55,110,57,0.5745219734443743,0.5181818181818182,0.541903988818684,0.05634015526255609,0.1373677722815844,LEAGUE,I1
1X2,A,0.6,75,46,0.6240697433298789,0.6133333333333333,0.6188747062347761,0.01073640999654557,0.13926359000345442,LEAGUE,I1
1X2,D,0.15,160,28,0.18018867027780378,0.175,0.17672955675926794,0.005188670277803786,0.3089308367406853,LEAGUE,I1
1X2,D,0.2,716,173,0.23029572401189338,0.24162011173184358,0.2404819823127531,0.011324387719950202,0.9245040818669986,LEAGUE,I1
1X2,D,0.25,1026,287,0.2728045276703313,0.2797270955165692,0.2792263672817599,0.006922567846237904,0.9538495476917473,LEAGUE,I1
1X2,D,0.3,304,97,0.3161443406520978,0.3190789473684211,0.31846757096918704,0.0029346067163232847,0.5961050607765029,LEAGUE,I1
1X2,H,0.1,94,13,0.1290824173175007,0.13829787234042554,0.13406088152528767,0.00921545502292484,0.1764499630379342,LEAGUE,I1
1X2,H,0.15,150,27,0.1779892098139535,0.18,0.17930059471789686,0.002010790186046496,0.295978419627907,LEAGUE,I1
1X2,H,0.2,206,40,0.2260483279895445,0.1941747572815534,0.20309044139567678,0.0318735707079911,0.32445392578871773,LEAGUE,I1
1X2,H,0.25,255,77,0.2744545229118924,0.30196078431372547,0.29539212487448174,0.0275062614018331,0.41647871123376745,LEAGUE,I1
1X2,H,0.3,243,70,0.3250882307630947,0.2880658436213992,0.2972354751116024,0.03702238714169548,0.3660474656609066,LEAGUE,I1
1X2,H,0.35,258,116,0.375818698777734,0.4496124031007752,0.43214643758052873,0.07379370432304122,0.26214965712873817,LEAGUE,I1
1X2,H,0.4,213,86,0.424388217768973,0.40375586854460094,0.40938927447617013,0.02063234922437207,0.3674041282027833,LEAGUE,I1
1X2,H,0.45,234,131,0.4746238380456846,0.5598290598290598,0.5381207230689642,0.08520522178337525,0.20215970803586922,LEAGUE,I1
1X2,H,0.5,165,104,0.5238027873142479,0.6303030303030303,0.5955274407556728,0.10650024298878236,0.1,LEAGUE,I1
1X2,H,0.55,152,90,0.5729245617704699,0.5921052631578947,0.5854912281967137,0.01918070138742478,0.2651271118548191,LEAGUE,I1
1X2,H,0.6,106,73,0.6255944343497704,0.6886792452830188,0.6615459932687184,0.06308481093324847,0.12284013388100881,LEAGUE,I1
1X2,H,0.65,73,52,0.6726928052263581,0.7123287671232876,0.6916040811641088,0.03963596189692953,0.10742099708698857,LEAGUE,I1
BTTS,BTTS_N,0.25,66,28,0.2806708887655491,0.42424242424242425,0.3455730897345474,0.14357153547687518,0.1,LEAGUE,I1
BTTS,BTTS_N,0.3,167,57,0.3291464819525395,0.3413173652694611,0.33737537877005325,0.012170883316921621,0.30689949981432124,LEAGUE,I1
BTTS,BTTS_N,0.35,302,138,0.3768657808622758,0.45695364238410596,0.44018131536382743,0.08008786152183017,0.2815128776054305,LEAGUE,I1
BTTS,BTTS_N,0.4,417,161,0.42608151820046686,0.38609112709832133,0.39252821218518585,0.03999039110214553,0.6116534254720708,LEAGUE,I1
BTTS,BTTS_N,0.45,476,204,0.4746240572472396,0.42857142857142855,0.4351977060787395,0.04605262867581106,0.6597193166708524,LEAGUE,I1
BTTS,BTTS_N,0.5,391,187,0.5234072495208232,0.4782608695652174,0.4859290445045984,0.045146379955605775,0.5466368724981086,LEAGUE,I1
BTTS,BTTS_N,0.55,239,111,0.5728164217666951,0.46443514644351463,0.49161540357785455,0.10838127532318048,0.1326250026367982,LEAGUE,I1
BTTS,BTTS_N,0.6,134,72,0.6193789595810948,0.5373134328358209,0.5679921344228391,0.0820655267452739,0.1213762588817773,LEAGUE,I1
BTTS,BTTS_Y,0.35,134,62,0.3806210404189052,0.4626865671641791,0.4320078655771608,0.0820655267452739,0.1213762588817773,LEAGUE,I1
BTTS,BTTS_Y,0.4,239,128,0.4271835782333049,0.5355648535564853,0.5083845964221454,0.10838127532318043,0.13262500263679836,LEAGUE,I1
BTTS,BTTS_Y,0.45,391,204,0.4765927504791768,0.5217391304347826,0.5140709554954016,0.045146379955605775,0.5466368724981086,LEAGUE,I1
BTTS,BTTS_Y,0.5,476,272,0.5253759427527603,0.5714285714285714,0.5648022939212605,0.04605262867581106,0.6597193166708524,LEAGUE,I1
BTTS,BTTS_Y,0.55,417,256,0.5739184817995332,0.6139088729016786,0.6074717878148141,0.03999039110214542,0.6116534254720714,LEAGUE,I1
BTTS,BTTS_Y,0.6,302,164,0.6231342191377243,0.543046357615894,0.5598186846361727,0.08008786152183023,0.28151287760543026,LEAGUE,I1
BTTS,BTTS_Y,0.65,167,110,0.6708535180474605,0.6586826347305389,0.6626246212299467,0.012170883316921621,0.30689949981432124,LEAGUE,I1
BTTS,BTTS_Y,0.7,66,38,0.719329111234451,0.5757575757575758,0.6544269102654526,0.14357153547687518,0.1,LEAGUE,I1
OU25,O25,0.3,113,49,0.3251664353294665,0.4336283185840708,0.38867002500703274,0.10846188325460432,0.1,LEAGUE,I1
OU25,O25,0.35,207,96,0.3763198943076401,0.463768115942029,0.43939230503348853,0.08744822163438887,0.1726429082890867,LEAGUE,I1
OU25,O25,0.4,279,132,0.4267811292913945,0.4731182795698925,0.4627924522097815,0.046337150278497996,0.38562580096398746,LEAGUE,I1
OU25,O25,0.45,331,169,0.4759599731529477,0.5105740181268882,0.5038364911246613,0.034614044973940494,0.5092366815150093,LEAGUE,I1
OU25,O25,0.5,376,202,0.5254556803918232,0.5372340425531915,0.5351676632266357,0.011778362161368294,0.6929511443643402,LEAGUE,I1
OU25,O25,0.55,311,179,0.5744254283499962,0.5755627009646302,0.5753300109156002,0.0011372726146340328,0.6172841095579842,LEAGUE,I1
OU25,O25,0.6,254,150,0.6236936483862083,0.5905511811023622,0.5984894966194511,0.03314246728384618,0.39575751079870763,LEAGUE,I1
OU25,O25,0.65,173,107,0.6723867994929568,0.6184971098265896,0.6355373279029112,0.0538896896663672,0.22169444916957964,LEAGUE,I1
OU25,O25,0.7,102,67,0.7209722329230204,0.6568627450980392,0.6850427397463825,0.06410948782498116,0.1168110965580256,LEAGUE,I1
OU25,U25,0.25,102,35,0.27902776707697957,0.3431372549019608,0.3149572602536174,0.06410948782498122,0.11681109655802553,LEAGUE,I1
OU25,U25,0.3,173,66,0.3276132005070432,0.3815028901734104,0.36446267209708877,0.0538896896663672,0.22169444916957964,LEAGUE,I1
OU25,U25,0.35,254,104,0.37630635161379167,0.4094488188976378,0.4015105033805489,0.03314246728384612,0.3957575107987078,LEAGUE,I1
OU25,U25,0.4,311,132,0.42557457165000373,0.42443729903536975,0.42466998908439973,0.0011372726146339773,0.6172841095579844,LEAGUE,I1
OU25,U25,0.45,376,174,0.4745443196081768,0.4627659574468085,0.46483233677336433,0.011778362161368294,0.6929511443643402,LEAGUE,I1
OU25,U25,0.5,331,162,0.5240400268470523,0.48942598187311176,0.49616350887533867,0.03461404497394055,0.5092366815150091,LEAGUE,I1
OU25,U25,0.55,279,147,0.5732188707086056,0.5268817204301075,0.5372075477902185,0.04633715027849805,0.3856258009639873,LEAGUE,I1
OU25,U25,0.6,207,111,0.6236801056923599,0.5362318840579711,0.5606076949665115,0.08744822163438881,0.17264290828908685,LEAGUE,I1
OU25,U25,0.65,113,64,0.6748335646705336,0.5663716814159292,0.6113299749929673,0.10846188325460437,0.1,LEAGUE,I1
1X2,A,0.1,60,11,0.12776388641503583,0.18333333333333332,0.15157936366573477,0.05556944691829749,0.1,LEAGUE,I2
1X2,A,0.15,183,38,0.17861585145608488,0.20765027322404372,0.198818509948619,0.02903442176795884,0.2951560108861804,LEAGUE,I2
1X2,A,0.2,278,60,0.227470108065008,0.2158273381294964,0.21842907442793472,0.01164276993551161,0.5128441327723704,LEAGUE,I2
1X2,A,0.25,344,78,0.27472822339800934,0.22674418604651161,0.23579777799962442,0.04798403735149773,0.467913215347797,LEAGUE,I2
1X2,A,0.3,398,103,0.32414719014104626,0.25879396984924624,0.2697317473039408,0.06535322029180002,0.4491922443181813,LEAGUE,I2
1X2,A,0.35,303,96,0.37381619677437095,0.31683168316831684,0.32873445363433335,0.05698451360605411,0.37578256503154134,LEAGUE,I2
1X2,A,0.4,253,77,0.42402089813223104,0.30434782608695654,0.3330981136654009,0.1196730720452745,0.10230283696727399,LEAGUE,I2
1X2,A,0.45,164,57,0.47355125763417577,0.3475609756097561,0.3888692647980904,0.1259902820244197,0.1,LEAGUE,I2
1X2,A,0.5,97,41,0.5211418002056496,0.422680412371134,0.4671827345562258,0.09846138783451558,0.1,LEAGUE,I2
1X2,D,0.2,274,71,0.23368482881613212,0.2591240875912409,0.253375102557318,0.025439258775108775,0.4550619079416026,LEAGUE,I2
1X2,D,0.25,1149,366,0.27725724941901103,0.3185378590078329,0.31585075667495593,0.04128060958882185,0.724795936074521,LEAGUE,I2
1X2,D,0.3,652,226,0.3181994437987374,0.34662576687116564,0.3435190648960369,0.02842632307242826,0.8104911795171449,LEAGUE,I2
1X2,D,0.35,71,23,0.3622023872659751,0.323943661971831,0.3442131853064769,0.03825872529414409,0.10578174005487691,LEAGUE,I2
1X2,H,0.15,85,24,0.17929765340004458,0.2823529411764706,0.23238674104244586,0.103055287776426,0.1,LEAGUE,I2
1X2,H,0.2,187,62,0.2275294658524589,0.3315508021390374,0.30038336055504383,0.10402133628657853,0.1146401348587975,LEAGUE,I2
1X2,H,0.25,288,92,0.2772727323261659,0.3194444444444444,0.31027668094047084,0.042171712118278526,0.4140606254658104,LEAGUE,I2
1X2,H,0.3,322,123,0.32454119125982367,0.38198757763975155,0.3705554609472286,0.05744638637992788,0.3973635144755096,LEAGUE,I2
1X2,H,0.35,338,133,0.37538517044418657,0.39349112426035504,0.3900258699414711,0.018105953816168474,0.5944025014684675,LEAGUE,I2
1X2,H,0.4,317,137,0.424404091011901,0.43217665615141954,0.43061039617368285,0.007772565139518517,0.6011479580103017,LEAGUE,I2
1X2,H,0.45,254,113,0.4719411574677138,0.4448818897637795,0.4513631514892728,0.027059267703934298,0.41635928004267586,LEAGUE,I2
1X2,H,0.5,163,81,0.5236594779202036,0.49693251533742333,0.5057315153646761,0.02672696258278029,0.26791340132009084,LEAGUE,I2
1X2,H,0.55,106,59,0.5718006797557611,0.5566037735849056,0.5631400773143058,0.015196906170855451,0.19052170594519097,LEAGUE,I2
BTTS,BTTS_N,0.35,151,67,0.3772152881231251,0.44370860927152317,0.42068061926341993,0.06649332114839807,0.1681267800878919,LEAGUE,I2
BTTS,BTTS_N,0.4,283,142,0.4278218196239596,0.5017667844522968,0.4854703734708451,0.07394496482833723,0.28698099938107413,LEAGUE,I2
BTTS,BTTS_N,0.45,452,204,0.4752546072626559,0.45132743362831856,0.45492550485152716,0.02392717363433733,0.7597989002303936,LEAGUE,I2
BTTS,BTTS_N,0.5,498,237,0.5248466857477168,0.4759036144578313,0.48267774197200236,0.048943071289885454,0.6710180066351605,LEAGUE,I2
BTTS,BTTS_N,0.55,419,195,0.5732790986687314,0.46539379474940334,0.48269003585871445,0.10788530391932805,0.2352807687706873,LEAGUE,I2
BTTS,BTTS_N,0.6,205,98,0.6216952567912355,0.47804878048780486,0.5183705983975397,0.14364647630343064,0.1,LEAGUE,I2
BTTS,BTTS_N,0.65,101,49,0.6696178210330249,0.48514851485148514,0.5666819098488508,0.18446930618153978,0.1,LEAGUE,I2
BTTS,BTTS_Y,0.3,101,52,0.3303821789669752,0.5148514851485149,0.4333180901511492,0.18446930618153967,0.1,LEAGUE,I2
BTTS,BTTS_Y,0.35,205,107,0.37830474320876445,0.5219512195121951,0.4816294016024602,0.1436464763034307,0.1,LEAGUE,I2
BTTS,BTTS_Y,0.4,419,224,0.42672090133126855,0.5346062052505967,0.5173099641412856,0.1078853039193281,0.23528076877068693,LEAGUE,I2
BTTS,BTTS_Y,0.45,498,261,0.4751533142522833,0.5240963855421686,0.5173222580279977,0.04894307128988534,0.6710180066351612,LEAGUE,I2
BTTS,BTTS_Y,0.5,452,248,0.5247453927373441,0.5486725663716814,0.5450744951484728,0.023927173634337273,0.759798900230394,LEAGUE,I2
BTTS,BTTS_Y,0.55,283,141,0.5721781803760404,0.49823321554770317,0.5145296265291549,0.07394496482833723,0.28698099938107413,LEAGUE,I2
BTTS,BTTS_Y,0.6,151,84,0.6227847118768749,0.5562913907284768,0.5793193807365801,0.06649332114839812,0.16812678008789175,LEAGUE,I2
OU25,O25,0.25,129,58,0.27735220293206164,0.4496124031007752,0.38367548437590876,0.17226020016871357,0.1,LEAGUE,I2
OU25,O25,0.3,215,84,0.32659506721032816,0.39069767441860465,0.37331391653161444,0.06410260720827649,0.2462391926696074,LEAGUE,I2
OU25,O25,0.35,398,174,0.37505431010802937,0.4371859296482412,0.42678733223565346,0.062131619540211847,0.46628820563994244,LEAGUE,I2
OU25,O25,0.4,376,159,0.42549687762335486,0.4228723404255319,0.42333278554795695,0.0026245371978229626,0.7388423201815809,LEAGUE,I2
OU25,O25,0.45,377,176,0.4731357926899675,0.46684350132625996,0.46794499653216065,0.0062922913637075695,0.7223707487450967,LEAGUE,I2
OU25,O25,0.5,292,132,0.5244760434810452,0.4520547945205479,0.46762925666259036,0.07242124896049723,0.30203993738046403,LEAGUE,I2
OU25,O25,0.55,169,74,0.5725771183074568,0.4378698224852071,0.4811492749582191,0.13470729582224972,0.1,LEAGUE,I2
OU25,O25,0.6,109,48,0.622134113179065,0.44036697247706424,0.5173054447318793,0.18176714070200073,0.1,LEAGUE,I2
OU25,U25,0.35,109,61,0.377865886820935,0.5596330275229358,0.4826945552681206,0.18176714070200073,0.1,LEAGUE,I2
OU25,U25,0.4,169,95,0.42742288169254317,0.5621301775147929,0.5188507250417809,0.13470729582224972,0.1,LEAGUE,I2
OU25,U25,0.45,292,160,0.47552395651895485,0.547945205479452,0.5323707433374096,0.07242124896049718,0.3020399373804643,LEAGUE,I2
OU25,U25,0.5,377,201,0.5268642073100326,0.53315649867374,0.5320550034678394,0.0062922913637074585,0.7223707487450971,LEAGUE,I2
OU25,U25,0.55,376,217,0.5745031223766451,0.5771276595744681,0.576667214452043,0.0026245371978229626,0.7388423201815809,LEAGUE,I2
OU25,U25,0.6,398,224,0.6249456898919706,0.5628140703517588,0.5732126677643465,0.062131619540211847,0.46628820563994244,LEAGUE,I2
OU25,U25,0.65,215,131,0.673404932789672,0.6093023255813953,0.6266860834683856,0.06410260720827665,0.24623919266960692,LEAGUE,I2
OU25,U25,0.7,129,71,0.7226477970679385,0.5503875968992248,0.6163245156240912,0.17226020016871368,0.1,LEAGUE,I2
1X2,A,0.1,80,11,0.1252588976243267,0.1375,0.13137944881216335,0.012241102375673302,0.14694282413261514,LEAGUE,IRL
1X2,A,0.15,105,16,0.175893169711052,0.1523809523809524,0.16254839771288734,0.023512217330099616,0.1770828957378605,LEAGUE,IRL
1X2,A,0.2,102,20,0.22331558594318118,0.19607843137254902,0.20805080700799172,0.027237154570632166,0.16695746978394024,LEAGUE,IRL
1X2,A,0.25,102,19,0.27607235849832173,0.18627450980392157,0.22574609164761397,0.08979784869440016,0.1,LEAGUE,IRL
1X2,A,0.3,102,34,0.32429801729965885,0.3333333333333333,0.3293617658460039,0.009035316033674468,0.19171197019420272,LEAGUE,IRL
1X2,A,0.35,95,42,0.3747506315913192,0.4421052631578947,0.4113145744417459,0.0673546315665755,0.10468413334900437,LEAGUE,IRL
1X2,A,0.4,86,43,0.423246547894509,0.5,0.4630103845274743,0.076753452105491,0.1,LEAGUE,IRL
1X2,A,0.45,73,32,0.4735897852924352,0.4383561643835616,0.45677897270192697,0.03523362090887355,0.11170594231536307,LEAGUE,IRL
1X2,D,0.15,79,20,0.17830832702619817,0.25316455696202533,0.215501045044628,0.07485622993582716,0.1,LEAGUE,IRL
1X2,D,0.2,193,37,0.23117810524014637,0.19170984455958548,0.20327563523520772,0.03946826068056089,0.2844350091820233,LEAGUE,IRL
1X2,D,0.25,442,103,0.2755532944631103,0.2330316742081448,0.23954839761886748,0.042521620254965475,0.6334059179640701,LEAGUE,IRL
1X2,D,0.3,234,60,0.3197240612298502,0.2564102564102564,0.27254116209677715,0.06331380481959381,0.27046092896286733,LEAGUE,IRL
1X2,H,0.15,81,18,0.17628214194281716,0.2222222222222222,0.199394853139288,0.04594008027940505,0.11238471329824254,LEAGUE,IRL
1X2,H,0.2,88,28,0.22749178267567965,0.3181818181818182,0.2749960869884189,0.09069003550613852,0.1,LEAGUE,IRL
1X2,H,0.25,94,26,0.2754966484688426,0.2765957446808511,0.276090413089123,0.001099096212008488,0.18662246608094937,LEAGUE,IRL
1X2,H,0.3,102,38,0.3249641051844454,0.37254901960784315,0.35163257370744855,0.04758491442339774,0.13928451638417905,LEAGUE,IRL
1X2,H,0.35,93,39,0.3749518229835134,0.41935483870967744,0.3988216522467114,0.04440301572616401,0.13094026049955662,LEAGUE,IRL
1X2,H,0.4,87,50,0.4264809617557112,0.5747126436781609,0.5037034547332748,0.14823168192244968,0.1,LEAGUE,IRL
1X2,H,0.45,80,45,0.4762193949457876,0.5625,0.5193596974728938,0.08628060505421242,0.1,LEAGUE,IRL
1X2,H,0.5,67,36,0.5248334770303295,0.5373134328358209,0.5305216201525602,0.012479955805491438,0.12285123948042766,LEAGUE,IRL
1X2,H,0.55,67,43,0.5742598183794401,0.6417910447761194,0.6050393569411919,0.0675312263966793,0.1,LEAGUE,IRL
BTTS,BTTS_N,0.4,112,67,0.4276650158697359,0.5982142857142857,0.5271520899457233,0.17054926984454982,0.1,LEAGUE,IRL
BTTS,BTTS_N,0.45,168,90,0.4759897429747573,0.5357142857142857,0.5164483041854057,0.059724542739528375,0.20221702426345645,LEAGUE,IRL
BTTS,BTTS_N,0.5,229,127,0.5270832906343224,0.5545851528384279,0.547464929614064,0.027501862204105554,0.3740276474034644,LEAGUE,IRL
BTTS,BTTS_N,0.55,193,110,0.5747695632989717,0.5699481865284974,0.5713610441901749,0.004821376770474228,0.37359299044397964,LEAGUE,IRL
BTTS,BTTS_N,0.6,164,86,0.6225934839832427,0.524390243902439,0.5565880275354894,0.09820324008080361,0.11326224835664277,LEAGUE,IRL
BTTS,BTTS_N,0.65,61,36,0.6717583992143963,0.5901639344262295,0.636458666220934,0.08159446478816679,0.1,LEAGUE,IRL
BTTS,BTTS_Y,0.3,61,25,0.3282416007856038,0.4098360655737705,0.363541333779066,0.08159446478816668,0.1,LEAGUE,IRL
BTTS,BTTS_Y,0.35,164,78,0.37740651601675734,0.47560975609756095,0.4434119724645106,0.09820324008080361,0.11326224835664277,LEAGUE,IRL
BTTS,BTTS_Y,0.4,193,83,0.4252304367010284,0.43005181347150256,0.4286389558098252,0.004821376770474173,0.3735929904439798,LEAGUE,IRL
BTTS,BTTS_Y,0.45,229,102,0.47291670936567765,0.44541484716157204,0.452535070385936,0.02750186220410561,0.37402764740346417,LEAGUE,IRL
BTTS,BTTS_Y,0.5,168,78,0.5240102570252427,0.4642857142857143,0.4835516958145944,0.05972454273952843,0.20221702426345634,LEAGUE,IRL
BTTS,BTTS_Y,0.55,112,45,0.5723349841302641,0.4017857142857143,0.4728479100542767,0.17054926984454977,0.1,LEAGUE,IRL
OU25,O25,0.25,62,27,0.2795366803354423,0.43548387096774194,0.3476262987805309,0.15594719063229961,0.1,LEAGUE,IRL
OU25,O25,0.3,108,47,0.3277323624338002,0.4351851851851852,0.38946057975906395,0.10745282275138496,0.1,LEAGUE,IRL
OU25,O25,0.35,153,68,0.37802218932935683,0.4444444444444444,0.42163851994141005,0.06642225511508759,0.1704985995652213,LEAGUE,IRL
OU25,O25,0.4,163,76,0.4253919948371078,0.4662576687116564,0.4528039489175663,0.04086567387454859,0.2371852687793144,LEAGUE,IRL
OU25,O25,0.45,162,79,0.4724319253195622,0.4876543209876543,0.48262212407258254,0.015222395668092137,0.291119625356921,LEAGUE,IRL
OU25,O25,0.5,135,60,0.5235961486455736,0.4444444444444444,0.4738962413564925,0.07915170420112916,0.12752693243796753,LEAGUE,IRL
OU25,O25,0.55,98,50,0.5719270425801865,0.5102040816326531,0.537944738238286,0.06172296094753338,0.1153486643618897,LEAGUE,IRL
OU25,U25,0.4,98,48,0.42807295741981355,0.4897959183673469,0.46205526176171396,0.06172296094753338,0.1153486643618897,LEAGUE,IRL
OU25,U25,0.45,135,75,0.47640385135442637,0.5555555555555556,0.5261037586435076,0.07915170420112921,0.1275269324379674,LEAGUE,IRL
OU25,U25,0.5,162,83,0.5275680746804378,0.5123456790123457,0.5173778759274175,0.015222395668092026,0.2911196253569212,LEAGUE,IRL
OU25,U25,0.55,163,87,0.5746080051628921,0.5337423312883436,0.5471960510824336,0.040865673874548536,0.2371852687793145,LEAGUE,IRL
OU25,U25,0.6,153,85,0.6219778106706432,0.5555555555555556,0.5783614800585899,0.06642225511508759,0.1704985995652213,LEAGUE,IRL
OU25,U25,0.65,108,61,0.6722676375661998,0.5648148148148148,0.6105394202409361,0.10745282275138501,0.1,LEAGUE,IRL
OU25,U25,0.7,62,35,0.7204633196645577,0.5645161290322581,0.6523737012194691,0.15594719063229956,0.1,LEAGUE,IRL
1X2,A,0.1,78,17,0.13185348578584863,0.21794871794871795,0.1743561953346069,0.08609523216286932,0.1,LEAGUE,JPN
1X2,A,0.15,147,33,0.17749446759956425,0.22448979591836735,0.20792756567385523,0.0469953283188031,0.2018891564951459,LEAGUE,JPN
1X2,A,0.2,215,57,0.22617002402881758,0.2651162790697674,0.25455458278747595,0.03894625504094984,0.3183540688826105,LEAGUE,JPN
1X2,A,0.25,275,77,0.2771231479327005,0.28,0.27935169530877757,0.00287685206729954,0.5394515424199017,LEAGUE,JPN
1X2,A,0.3,276,87,0.32566921971200563,0.31521739130434784,0.31756611678921476,0.010451828407657793,0.5135372714598193,LEAGUE,JPN
1X2,A,0.35,262,102,0.3734569852262687,0.3893129770992366,0.38560397315234357,0.015855991872967934,0.46860973505709874,LEAGUE,JPN
1X2,A,0.4,220,93,0.424760948791579,0.42272727272727273,0.4232695863444211,0.002033676064306267,0.4340345502113683,LEAGUE,JPN
1X2,A,0.45,157,61,0.47166681492561596,0.3885350318471338,0.4165963932238366,0.08313178307848218,0.1399774674223773,LEAGUE,JPN
1X2,A,0.5,104,46,0.5233783169943019,0.4423076923076923,0.47755578999752263,0.08107062468660964,0.1,LEAGUE,JPN
1X2,A,0.55,67,33,0.5767055837577739,0.4925373134328358,0.5383431748341627,0.08416827032493812,0.1,LEAGUE,JPN
1X2,D,0.2,428,92,0.23039894941729797,0.21495327102803738,0.21738566132555873,0.015445678389260586,0.7678566619919529,LEAGUE,JPN
1X2,D,0.25,855,225,0.2757812725952174,0.2631578947368421,0.26423796984771913,0.012623377858375306,0.9158441476108313,LEAGUE,JPN
1X2,D,0.3,476,129,0.3189169804520238,0.2710084033613445,0.27790172380604655,0.047908577090679305,0.6479402307311553,LEAGUE,JPN
1X2,D,0.35,71,15,0.36673066426082285,0.2112676056338028,0.29363214000573395,0.15546305862702003,0.1,LEAGUE,JPN
1X2,H,0.15,108,32,0.17494757942313421,0.2962962962962963,0.24465854443537627,0.12134871687316207,0.1,LEAGUE,JPN
1X2,H,0.2,178,61,0.2264501177394518,0.34269662921348315,0.3066511992990548,0.11624651147403134,0.1,LEAGUE,JPN
1X2,H,0.25,267,84,0.27565250256226254,0.3146067415730337,0.30562593719014697,0.03895423901077116,0.39532290912165463,LEAGUE,JPN
1X2,H,0.3,253,87,0.3252570353938489,0.3438735177865613,0.33940108958410786,0.018616482392712352,0.44320039939525036,LEAGUE,JPN
1X2,H,0.35,267,110,0.3742670464087744,0.41198501872659177,0.40328923260144656,0.03771797231781737,0.39972401854857015,LEAGUE,JPN
1X2,H,0.4,254,118,0.42393614581042155,0.4645669291338583,0.4548350049845321,0.040630783323436725,0.37039708047796094,LEAGUE,JPN
1X2,H,0.45,186,102,0.47318975029673144,0.5483870967741935,0.5257713534727012,0.07519734647746207,0.18551058073589405,LEAGUE,JPN
1X2,H,0.5,136,66,0.5241972462310565,0.4852941176470588,0.4997026837892801,0.03890312858399764,0.2014556601676843,LEAGUE,JPN
1X2,H,0.55,82,40,0.5755779075962295,0.4878048780487805,0.531149583998138,0.08777302954744903,0.1,LEAGUE,JPN
1X2,H,0.6,69,39,0.6240580721696809,0.5652173913043478,0.5968097031783521,0.05884068086533312,0.1,LEAGUE,JPN
BTTS,BTTS_N,0.3,114,44,0.32885726588971,0.38596491228070173,0.3624153673772,0.05710764639099175,0.14119637748569255,LEAGUE,JPN
BTTS,BTTS_N,0.35,172,72,0.37751367643429257,0.4186046511627907,0.4055598972807278,0.04109097472849815,0.24976469795597755,LEAGUE,JPN
BTTS,BTTS_N,0.4,263,130,0.42516958765572227,0.49429657794676807,0.4781736647593521,0.0691269902910458,0.2835946873793994,LEAGUE,JPN
BTTS,BTTS_N,0.45,342,163,0.47602620238935023,0.4766081871345029,0.4764978582728626,0.0005819847451526972,0.6813461495621037,LEAGUE,JPN
BTTS,BTTS_N,0.5,375,199,0.5232506841676069,0.5306666666666666,0.529362757655843,0.007415982499059726,0.7129200875047014,LEAGUE,JPN
BTTS,BTTS_N,0.55,294,150,0.5741629931196094,0.5102040816326531,0.5238851322180983,0.06395891148695632,0.33728106697113125,LEAGUE,JPN
BTTS,BTTS_N,0.6,172,102,0.621823562394937,0.5930232558139535,0.6021662102841069,0.028800306580983426,0.27795129690761133,LEAGUE,JPN
BTTS,BTTS_N,0.65,78,43,0.6723319548861247,0.5512820512820513,0.6125731417144936,0.12104990360407342,0.1,LEAGUE,JPN
BTTS,BTTS_Y,0.3,78,35,0.32766804511387526,0.44871794871794873,0.3874268582855065,0.12104990360407347,0.1,LEAGUE,JPN
BTTS,BTTS_Y,0.35,172,70,0.378176437605063,0.4069767441860465,0.397833789715893,0.028800306580983537,0.27795129690761106,LEAGUE,JPN
BTTS,BTTS_Y,0.4,294,144,0.42583700688039067,0.4897959183673469,0.4761148677819017,0.06395891148695626,0.3372810669711314,LEAGUE,JPN
BTTS,BTTS_Y,0.45,375,176,0.47674931583239316,0.4693333333333333,0.470637242344157,0.007415982499059837,0.7129200875047008,LEAGUE,JPN
BTTS,BTTS_Y,0.5,342,179,0.5239737976106498,0.5233918128654971,0.5235021417271374,0.0005819847451526972,0.6813461495621037,LEAGUE,JPN
BTTS,BTTS_Y,0.55,263,133,0.5748304123442777,0.5057034220532319,0.5218263352406479,0.06912699029104574,0.2835946873793996,LEAGUE,JPN
BTTS,BTTS_Y,0.6,172,100,0.6224863235657074,0.5813953488372093,0.5944401027192723,0.0410909747284981,0.24976469795597767,LEAGUE,JPN
BTTS,BTTS_Y,0.65,114,70,0.67114273411029,0.6140350877192983,0.6375846326228001,0.05710764639099175,0.14119637748569255,LEAGUE,JPN
